id_discente,sexo,semestre_letivo,media_final,numero_faltas,cod_disciplina,disciplina,ch_total,descricao
"109,118",M,20081,0,0,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"271,589",M,20151,0.8,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,REPROVADO
"171,441",M,20132,1.8,0,"1,641",SERIES E EQUACOES DIF ORDINARIAS,60,REPROVADO
"171,495",M,20121,7.5,0,"4,250",CALCULO VET GEO ANALITICA,60,APROVADO
"263,262",M,20151,2.2,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REPROVADO
"264,914",M,20152,null,null,"4,250",CALCULO VET GEO ANALITICA,60,INDEFERIDO
"279,943",M,20162,null,0,"21,873",MATERIAIS PARA MICRO E NANO TECNOLOGIA,60,MATRICULADO
"249,753",M,20161,null,null,"7,036",CALCULO DIF  E INTEGRAL III,60,INDEFERIDO
"265,168",M,20142,7,0,"9,265",INTROD À ENGENHARIA DE COMPUTAÇÃO,60,APROVADO
"107,298",M,20101,8.5,0,"3,516",COMPUTADORES E SOCIEDADE,30,APROVADO
"282,567",M,20161,7,0,"4,250",CALCULO VET GEO ANALITICA,60,APROVADO
"271,708",F,20162,null,null,"7,864",LIBRAS  LÍNGUA BRASILEIRA DE SINAIS,60,INDEFERIDO
"262,897",M,20151,10,0,"19,630",ESTÁGIO SUPERVISIONADO I,150,APROVADO
"271,751",M,20152,7,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,APROVADO
"170,360",M,20121,0.3,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REPROVADO
"274,887",M,20162,null,null,"2,710",TEORIA DA COMPUTACAO,60,MATRICULADO
"177,951",M,20152,0,0,"1,661",CIRCUITOS LOGICOS,90,REPROVADO
"150,785",M,20121,5,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"250,413",M,20142,2.8,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,REPROVADO
"271,590",M,20162,null,null,"21,874",LABORATORIO DE LINGUAGEM DE PROGRAMAÇÃO I,60,MATRICULADO
"106,860",M,20072,null,0,"2,690",INTRODUCAO A MICROELETRONICA,60,TRANCADO
"108,182",M,20072,7.4,0,"4,246",CALCULO DIFERENCIAL E INTEGRAL I,90,APROVADO
"134,246",M,20152,9.4,0,"2,746",LINGUAGEM DE PROGRAMACAO III,60,DISPENSADO
"178,279",M,20121,9.3,0,"4,250",CALCULO VET GEO ANALITICA,60,DISPENSADO
"177,888",M,20141,0,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REP. FALTA
"170,229",M,20132,null,0,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,TRANCADO
"184,255",M,20151,1.4,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"174,321",M,20161,1.4,0,"3,828",LINGUAGEM PROGRAMACAO I,60,REPROVADO
"107,038",M,20071,10,0,"4,372",LINGUA INGLESA I,75,DISPENSADO
"267,313",M,20161,4.4,0,"17,808",MATEMÁTICA DISCRETA,60,REPROVADO
"280,730",M,20161,7.3,0,"4,250",CALCULO VET GEO ANALITICA,60,APROVADO
"254,258",M,20142,8.5,0,"3,518",CONSTRUCAO DE COMPILADORES I,60,APROVADO
"149,644",M,20141,5,0,"7,036",CALCULO DIF  E INTEGRAL III,60,APROVADO
"250,836",M,20152,null,null,"2,746",LINGUAGEM DE PROGRAMACAO III,60,INDEFERIDO
"255,769",M,20152,0,26,"7,034",FISICA APLICADA A COMPUTACAO I,60,CANCELADO
"250,832",M,20132,8.9,0,"3,828",LINGUAGEM PROGRAMACAO I,60,DISPENSADO
"132,953",M,20102,3.7,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"250,864",M,20151,null,0,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,TRANCADO
"170,035",M,20122,7,0,"4,372",LINGUA INGLESA I,75,APROVADO
"125,263",M,20121,8,0,"1,663",ESPECIFICACAO DE REQUISITOS DE SOFTWARE,60,APROVADO
"263,879",M,20142,0,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REP. FALTA
"190,231",F,20152,8.5,0,"3,516",COMPUTADORES E SOCIEDADE,30,APROVADO
"265,762",M,20161,null,null,"1,656",ANALISE E PROJETO DE ALGORITMOS,60,TRANCADO
"119,826",M,20112,8.4,0,"1,663",ESPECIFICACAO DE REQUISITOS DE SOFTWARE,60,APROVADO
"190,878",M,20151,5.7,0,"7,036",CALCULO DIF  E INTEGRAL III,60,APROVADO
"258,656",M,20141,0,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,REP. FALTA
"175,542",M,20142,0,0,"1,656",ANALISE E PROJETO DE ALGORITMOS,60,REP. FALTA
"265,760",M,20142,5,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,DISPENSADO
"191,872",M,20151,7.8,0,"17,808",MATEMÁTICA DISCRETA,60,APROVADO
"186,432",M,20131,0,0,"7,229",INTROD À MATEMÁTICA COMPUTACINAL,30,REP. FALTA
"275,078",F,20161,3.2,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,REPROVADO
"107,378",M,20082,9.3,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,APROVADO
"171,443",M,20131,2,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REPROVADO
"123,992",M,20101,4,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"269,554",M,20152,9.8,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,APROVADO
"108,962",M,20071,0,0,"3,818",INTRODUCAO AO COMPUTADOR,60,REP. FALTA
"185,141",M,20141,9,0,772,EDUCACAO FISICA,30,APROVADO
"265,766",M,20142,8,0,954,ADM DE EMPRESAS,75,APROVADO
"175,931",F,20132,null,0,"3,817",INTRODUCAO A PROGRAMACAO,60,TRANCADO
"133,780",M,20121,7,0,"3,516",COMPUTADORES E SOCIEDADE,30,APROVADO
"150,787",M,20131,5.5,0,"17,822",SINAIS E SISTEMAS DINAMICOS,90,APROVADO
"268,646",M,20162,null,null,"3,829",LINGUAGEM PROGRAMACAO II,60,MATRICULADO
"254,414",M,20152,0,0,"2,704",PESQUISA APLICADA A COMPUTACAO,45,REPROVADO
"112,172",M,20112,7.5,0,"10,959",MODELOS PROBABILÍSTICOS P COMPUTAÇÃO,60,APROVADO
"178,693",M,20131,0,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,REP. FALTA
"123,934",M,20091,7.1,0,"3,818",INTRODUCAO AO COMPUTADOR,60,APROVADO
"123,013",M,20101,10,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"263,878",M,20152,0,20,"3,817",INTRODUCAO A PROGRAMACAO,60,REP. FALTA
"261,118",M,20141,5,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,APROVADO
"107,099",M,20102,8.2,0,"3,518",CONSTRUCAO DE COMPILADORES I,60,APROVADO
"182,676",F,20152,1,2,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,REPROVADO
"148,672",M,20121,0,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,REP. FALTA
"171,441",M,20131,6.9,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,APROVADO
"155,159",M,20131,0,0,"16,950",TÓPICOS ESPECIAIS EM ENGDE COMPUTAÇÃO I,60,REP. FALTA
"177,526",M,20162,null,0,"7,864",LIBRAS  LÍNGUA BRASILEIRA DE SINAIS,60,MATRICULADO
"132,335",M,20152,null,null,"2,725",TRABALHO INDIVIDUAL EM BANCO DE DADOS,60,INDEFERIDO
"119,831",M,20092,5.6,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"271,710",F,20161,6.5,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,APROVADO
"184,545",M,20142,2.2,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,REPROVADO
"258,198",F,20162,null,null,"3,829",LINGUAGEM PROGRAMACAO II,60,MATRICULADO
"254,276",M,20151,10,0,"4,372",LINGUA INGLESA I,75,APROVADO
"151,029",M,20111,9,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,DISPENSADO
"280,443",M,20161,0,2,"9,265",INTROD À ENGENHARIA DE COMPUTAÇÃO,60,REPROVADO
"107,093",M,20102,10,0,"1,664",ESTAGIO SUPERVISIONADO,300,DISPENSADO
"282,127",M,20162,null,0,"4,250",CALCULO VET GEO ANALITICA,60,MATRICULADO
"154,743",F,20161,5.1,0,995,SISTEMA DE INFORMACAO E DECISAO,60,APROVADO
"280,599",M,20161,7,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,APROVADO
"250,835",M,20132,7.4,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,EXCLUIDA
"149,394",M,20161,9.7,0,"2,687",INTERACAO HOMEMMAQUINA,60,DISPENSADO
"170,229",M,20121,7.5,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,APROVADO
"135,454",M,20111,null,0,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,TRANCADO
"129,436",M,20101,7,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,APROVADO
"263,878",M,20151,0,24,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,REP. FALTA
"151,029",M,20111,10,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"170,364",M,20122,1.25,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"119,837",M,20101,7,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,APROVADO
"107,366",M,20101,8,0,"2,687",INTERACAO HOMEMMAQUINA,60,APROVADO
"175,543",F,20151,0,0,"3,505",ARQUITETURA DE COMPUTADORES II,60,REPROVADO
"154,462",F,20142,9.5,0,"3,516",COMPUTADORES E SOCIEDADE,30,APROVADO
"150,434",F,20122,5.2,0,"1,665",ESTRUTURA DE DADOS,60,APROVADO
"171,375",M,20132,0,0,"3,828",LINGUAGEM PROGRAMACAO I,60,REP. FALTA
"268,832",M,20151,7.3,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"119,837",M,20111,6,0,"3,829",LINGUAGEM PROGRAMACAO II,60,APROVADO
"186,434",F,20131,0,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REP. FALTA
"107,371",M,20092,0,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,REP. FALTA
"175,041",M,20121,4.1,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REPROVADO
"154,489",M,20131,0,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REP. FALTA
"268,819",M,20161,null,null,"3,828",LINGUAGEM PROGRAMACAO I,60,TRANCADO
"174,720",M,20122,null,0,"17,177",PESQ APLIC À MATEMÁTICA COMPUTACIONAL,45,TRANCADO
"184,338",F,20132,0,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,REP. FALTA
"182,251",M,20131,2,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REPROVADO
"184,083",M,20131,0,0,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,REP. FALTA
"260,648",M,20152,0,30,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"135,453",M,20141,8,0,"1,664",ESTAGIO SUPERVISIONADO,300,APROVADO
"175,540",M,20141,0,0,"2,704",PESQUISA APLICADA A COMPUTACAO,45,REP. FALTA
"268,819",M,20161,null,null,"4,959",INTRODUCAO A SOCIOLOGIA,60,TRANCADO
"288,843",M,20162,null,12,"4,250",CALCULO VET GEO ANALITICA,60,MATRICULADO
"134,301",M,20132,8.77,0,"3,851",TOPICOS ESPEC EM COMPUTACAO,60,APROVADO
"148,674",M,20132,8.83,0,"1,661",CIRCUITOS LOGICOS,90,APROVADO
"279,363",M,20162,null,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,MATRICULADO
"150,142",M,20141,9,0,"2,687",INTERACAO HOMEMMAQUINA,60,APROVADO
"112,182",M,20082,10,0,"4,374",LINGUA INGLESA II,75,DISPENSADO
"119,543",F,20091,8.1,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"256,150",F,20161,7,0,"4,555",CALCULO NUMERICO,60,APROVADO
"268,819",M,20151,8.9,0,"2,704",PESQUISA APLICADA A COMPUTACAO,45,APROVADO
"113,985",M,20111,7.5,0,"1,659",BANCO DE DADOS I,60,APROVADO
"259,450",M,20151,8,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,APROVADO
"153,779",M,20101,8.6,0,"4,374",LINGUA INGLESA II,75,DISPENSADO
"176,991",M,20121,5.6,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,APROVADO
"174,721",M,20162,null,null,"9,257",FUTSAL,60,TRANCADO
"282,058",M,20161,2.4,0,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,REPROVADO
"128,991",M,20151,8.8,0,"3,809",ENGENHARIA DE SOFTWARE,60,APROVADO
"190,491",M,20161,null,0,"17,807",PESQUISA OPERACIONAL,60,TRANCADO
"280,309",M,20162,null,null,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,INDEFERIDO
"258,198",F,20162,null,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,MATRICULADO
"259,207",M,20151,4,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,REPROVADO
"191,346",M,20132,5.2,0,"3,818",INTRODUCAO AO COMPUTADOR,60,APROVADO
"150,602",F,20161,null,null,"19,035",SEMINÁRIO TEMI EDUCRELÉTNRACIAIS,45,APROVEITADO
"282,333",M,20162,null,null,"2,698",LOGICA APLICADA A COMPUTACAO,60,MATRICULADO
"155,166",M,20122,0,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,REP. FALTA
"151,040",M,20161,4.4,0,"16,952",TÓPICOS ESPEM ENG DE COMPUTAÇÃOIII,60,REPROVADO
"107,372",F,20072,9,0,"4,246",CALCULO DIFERENCIAL E INTEGRAL I,90,APROVADO
"171,441",M,20122,5,0,"2,690",INTRODUCAO A MICROELETRONICA,60,APROVADO
"107,375",M,20101,7.5,0,"1,659",BANCO DE DADOS I,60,APROVADO
"176,991",M,20122,0,0,"2,690",INTRODUCAO A MICROELETRONICA,60,REP. FALTA
"250,658",M,20162,null,2,"6,284",COMPORTAMENTO DO CONSUMIDOR,60,MATRICULADO
"150,187",M,20151,0,0,"4,959",INTRODUCAO A SOCIOLOGIA,60,REPROVADO
"149,643",F,20151,5.9,0,"3,518",CONSTRUCAO DE COMPILADORES I,60,APROVADO
"154,463",M,20141,null,0,"2,700",METODOS DE PROJETO DE SOFTWARE,60,TRANCADO
"176,222",M,20141,9,0,"4,705",INTRODUCAO A PSICOLOGIA,60,APROVADO
"187,982",M,20131,0,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REP. FALTA
"275,256",M,20162,null,2,"21,870",LABORATORIO DE INTRODUÇÃO A PROGRAMAÇÃO PARA ENGENHARIA DA COMPUTAÇÃO,60,MATRICULADO
"119,207",M,20131,10,0,"1,664",ESTAGIO SUPERVISIONADO,300,APROVADO
"108,500",M,20121,9.6,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"123,032",M,20101,10,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"111,770",F,20102,8.2,0,"2,687",INTERACAO HOMEMMAQUINA,60,APROVADO
"150,147",M,20162,null,null,"7,036",CALCULO DIF  E INTEGRAL III,60,MATRICULADO
"171,508",M,20131,null,0,"2,690",INTRODUCAO A MICROELETRONICA,60,TRANCADO
"259,200",M,20141,0,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REP. FALTA
"188,972",F,20132,5.9,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,APROVADO
"107,038",M,20072,9.17,0,"1,661",CIRCUITOS LOGICOS,90,APROVADO
"192,204",M,20141,4,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REPROVADO
"174,720",M,20122,0,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REP. FALTA
"283,689",M,20162,null,36,"4,250",CALCULO VET GEO ANALITICA,60,MATRICULADO
"265,763",M,20151,9.8,6,"4,323",PORTUGUES INSTRUMENTAL,60,APROVADO
"119,826",M,20122,7,0,"3,851",TOPICOS ESPEC EM COMPUTACAO,60,APROVADO
"269,801",M,20152,null,null,"3,297",ADM PARA ENGENHARIA,45,INDEFERIDO
"123,992",M,20092,1.9,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"109,430",M,20131,7.7,0,"3,518",CONSTRUCAO DE COMPILADORES I,60,APROVADO
"259,213",M,20142,0,0,"17,809",PESQUISA APLICADA À MAT COMPUTACIONAL,45,REP. FALTA
"128,991",M,20131,10,0,954,ADM DE EMPRESAS,75,APROVADO
"254,244",M,20161,0,0,"3,516",COMPUTADORES E SOCIEDADE,30,REPROVADO
"107,375",M,20081,8,0,"2,710",TEORIA DA COMPUTACAO,60,APROVADO
"176,986",M,20132,0,0,"3,828",LINGUAGEM PROGRAMACAO I,60,REP. FALTA
"283,710",F,20162,null,8,"21,884",INTRODUÇÃO A PROGRAMAÇÃO PARA ENGENHARIA DE COMPUTAÇÃO,60,MATRICULADO
"187,309",M,20132,8.75,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"255,772",F,20141,9,0,"7,228",INTRODUÇÃO À COMPUTAÇÃO CIENTÍFICA,60,APROVADO
"257,945",M,20162,null,0,"1,659",BANCO DE DADOS I,60,MATRICULADO
"171,647",M,20131,null,0,"1,665",ESTRUTURA DE DADOS,60,TRANCADO
"291,203",M,20162,7,0,"4,250",CALCULO VET GEO ANALITICA,60,DISPENSADO
"176,219",M,20151,0,26,"3,922",INTRODUCAO A FILOSOFIA,60,REP. FALTA
"129,437",M,20111,3.3,0,"7,036",CALCULO DIF  E INTEGRAL III,60,REPROVADO
"128,991",M,20131,7.4,0,"2,702",ORDENACAO E RECUPERACAO DE DADOS,60,APROVADO
"254,247",M,20162,null,null,"1,663",ESPECIFICACAO DE REQUISITOS DE SOFTWARE,60,MATRICULADO
"133,780",M,20131,0,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,REP. FALTA
"250,819",M,20132,null,0,"3,817",INTRODUCAO A PROGRAMACAO,60,EXCLUIDA
"175,585",M,20141,2,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,REPROVADO
"273,979",M,20162,null,0,"21,875",FISICA EXPERIMENTAL PARA COMPUTAÇÃO,30,MATRICULADO
"171,346",M,20131,7.9,0,"1,661",CIRCUITOS LOGICOS,90,APROVADO
"183,243",M,20152,10,0,"3,516",COMPUTADORES E SOCIEDADE,30,APROVADO
"177,888",M,20122,0.7,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REPROVADO
"268,804",M,20161,7,0,"1,661",CIRCUITOS LOGICOS,90,APROVADO
"182,148",M,20132,0,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REP. FALTA
"183,246",M,20132,0,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,REP. FALTA
"149,648",M,20112,8.3,0,"2,698",LOGICA APLICADA A COMPUTACAO,60,APROVADO
"258,667",M,20141,7.4,0,"4,323",PORTUGUES INSTRUMENTAL,60,APROVADO
"154,543",M,20132,0,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,REP. FALTA
"150,432",M,20122,8.9,0,"1,665",ESTRUTURA DE DADOS,60,APROVADO
"187,999",M,20132,7.15,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,APROVADO
"173,876",M,20132,4.2,0,"1,640",INTRODUCAO A ALGEBRA LINEAR,60,REPROVADO
"268,807",M,20152,9.9,0,"3,828",LINGUAGEM PROGRAMACAO I,60,APROVADO
"276,735",M,20152,10,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"268,648",M,20152,8.8,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"129,431",M,20101,2.8,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REPROVADO
"171,509",M,20161,10,0,"3,516",COMPUTADORES E SOCIEDADE,30,APROVADO
"109,122",M,20081,0,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,REP. FALTA
"184,765",M,20131,5.3,0,"4,250",CALCULO VET GEO ANALITICA,60,APROVADO
"119,203",M,20122,8.22,0,"2,689",INTRODUCAO A INTELIGENCIA ARTIFICIAL,60,APROVADO
"176,984",M,20122,8.2,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"260,924",F,20151,10,0,772,EDUCACAO FISICA,30,APROVADO
"255,965",M,20141,0,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REP. FALTA
"257,933",M,20161,7.5,0,"2,687",INTERACAO HOMEMMAQUINA,60,APROVADO
"150,432",M,20151,10,0,"16,950",TÓPICOS ESPECIAIS EM ENGDE COMPUTAÇÃO I,60,DISPENSADO
"185,023",M,20151,0,0,"2,687",INTERACAO HOMEMMAQUINA,60,REPROVADO
"129,051",M,20151,9.6,0,"3,809",ENGENHARIA DE SOFTWARE,60,APROVADO
"129,933",M,20121,8.8,0,"4,555",CALCULO NUMERICO,60,APROVADO
"279,311",M,20161,2.4,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"109,116",M,20071,null,0,"3,817",INTRODUCAO A PROGRAMACAO,60,TRANCADO
"187,172",M,20132,0,0,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"269,802",M,20162,null,null,"21,885",LINGUAGEM DE PROGRAMAÇÃO I PARA ENGENHARIA DE COMPUTAÇÃO,60,MATRICULADO
"175,544",M,20152,0,0,"20,494",ESTÁGIO SUPERVISIONADO,300,REPROVADO
"254,258",M,20162,null,null,"20,494",ESTÁGIO SUPERVISIONADO,300,MATRICULADO
"178,698",M,20131,0,0,"3,817",INTRODUCAO A PROGRAMACAO,60,REP. FALTA
"257,933",M,20161,3.8,0,"3,829",LINGUAGEM PROGRAMACAO II,60,REPROVADO
"168,703",M,20141,0,0,"1,641",SERIES E EQUACOES DIF ORDINARIAS,60,REP. FALTA
"129,708",M,20111,6.3,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,APROVADO
"171,376",M,20121,0,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,REP. FALTA
"119,210",M,20112,0,0,954,ADM DE EMPRESAS,75,REP. FALTA
"268,648",M,20161,2.2,0,"3,818",INTRODUCAO AO COMPUTADOR,60,REPROVADO
"171,375",M,20122,0,0,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"119,831",M,20121,9.33,0,"2,687",INTERACAO HOMEMMAQUINA,60,APROVADO
"282,227",M,20162,null,null,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,MATRICULADO
"175,549",M,20132,7.03,0,"3,828",LINGUAGEM PROGRAMACAO I,60,APROVADO
"150,143",M,20112,7.5,0,"3,846",SISTEMAS OPERACIONAIS I,60,DISPENSADO
"250,659",F,20141,0,0,"4,250",CALCULO VET GEO ANALITICA,60,REP. FALTA
"178,692",M,20122,9,0,"7,229",INTROD À MATEMÁTICA COMPUTACINAL,30,APROVADO
"155,218",M,20132,2.6,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"175,041",M,20131,0,0,"3,828",LINGUAGEM PROGRAMACAO I,60,REP. FALTA
"185,751",M,20141,4.2,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"260,646",M,20142,5,0,"7,035",FISICA APLICADA A COMPUTACAO II,60,DISPENSADO
"280,030",M,20161,4.3,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REPROVADO
"129,046",M,20152,9.3,0,"2,746",LINGUAGEM DE PROGRAMACAO III,60,DISPENSADO
"107,773",M,20111,9,0,"2,728",TRABALHO INDIV EM INTEG HOMEMMAQUINA,60,DISPENSADO
"283,780",M,20162,null,6,"4,250",CALCULO VET GEO ANALITICA,60,MATRICULADO
"253,167",F,20141,8.42,0,"2,690",INTRODUCAO A MICROELETRONICA,60,APROVADO
"182,065",M,20132,0,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,REP. FALTA
"183,528",M,20152,8.6,0,"2,705",REDES DE COMPUTADORES I,60,APROVADO
"107,371",M,20071,7,0,"3,817",INTRODUCAO A PROGRAMACAO,60,APROVADO
"150,786",M,20162,null,null,"2,688",INTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,INDEFERIDO
"170,367",F,20152,7.4,4,"2,688",IINTRODUÇÃO A COMPUTAÇÃO GRÁFICA,60,APROVADO
"260,254",M,20151,0,16,"17,740",CÁLCULO  DAS PROBABILIDADES I,60,REP. FALTA
"275,255",M,20161,2.3,3,"9,265",INTROD À ENGENHARIA DE COMPUTAÇÃO,60,REPROVADO
"264,037",F,20152,null,null,"1,641",SERIES E EQUACOES DIF ORDINARIAS,60,INDEFERIDO
"150,608",M,20162,null,null,"21,873",MATERIAIS PARA MICRO E NANO TECNOLOGIA,60,INDEFERIDO
"254,398",M,20161,9.3,0,"10,959",MODELOS PROBABILÍSTICOS P COMPUTAÇÃO,60,APROVADO
"171,287",M,20121,6.5,0,"3,818",INTRODUCAO AO COMPUTADOR,60,APROVADO
"271,590",M,20162,null,null,"21,885",LINGUAGEM DE PROGRAMAÇÃO I PARA ENGENHARIA DE COMPUTAÇÃO,60,MATRICULADO
"107,099",M,20101,7.3,0,"10,959",MODELOS PROBABILÍSTICOS P COMPUTAÇÃO,60,APROVADO
"129,432",M,20131,9,0,"4,323",PORTUGUES INSTRUMENTAL,60,APROVADO
"107,366",M,20101,9,0,"2,711",TOP ESP EM ARQUITETURA DE COMPUTADORES,60,APROVADO
"255,041",F,20142,2,0,"1,641",SERIES E EQUACOES DIF ORDINARIAS,60,REPROVADO
"123,995",M,20092,null,0,"3,818",INTRODUCAO AO COMPUTADOR,60,TRANCADO
"134,246",M,20152,null,null,"4,372",LINGUA INGLESA I,75,INDEFERIDO
"175,541",M,20131,0,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,REP. FALTA
"171,383",M,20132,7.67,0,"16,950",TÓPICOS ESPECIAIS EM ENGDE COMPUTAÇÃO I,60,APROVADO
"188,966",M,20131,0,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REP. FALTA
"130,951",M,20101,3.5,0,"3,818",INTRODUCAO AO COMPUTADOR,60,REPROVADO
"174,199",M,20142,5.33,0,"2,689",INTRODUCAO A INTELIGENCIA ARTIFICIAL,60,APROVADO
"136,055",M,20102,3.2,0,"7,035",FISICA APLICADA A COMPUTACAO II,60,REPROVADO
"173,782",M,20161,0,20,"2,690",INTRODUCAO A MICROELETRONICA,60,REP. FALTA
"274,855",F,20162,null,0,"7,034",FISICA APLICADA A COMPUTACAO I,60,MATRICULADO
"280,704",M,20162,0,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,MATRICULADO
"185,028",M,20141,3,0,"4,250",CALCULO VET GEO ANALITICA,60,REPROVADO
"150,785",M,20142,0,0,"1,638",CALCULO DIFERENCIAL E INTEGRAL I,60,REP. FALTA
"250,063",M,20141,8,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,APROVADO
"151,031",M,20141,0,0,"2,702",ORDENACAO E RECUPERACAO DE DADOS,60,REP. FALTA
"148,674",M,20122,7,0,"1,639",CALCULO DIFERENCIAL E INTEGRAL II,60,APROVADO
"171,703",F,20121,2,0,"2,699",METODOLOGIA DO TRABALHO CIENTIFICO,45,REPROVADO
"174,199",M,20121,7.7,0,"4,250",CALCULO VET GEO ANALITICA,60,APROVADO
